Date,Close,High,Low,Open,Volume
2014-01-02,30.99642562866211,31.196619229520486,30.94637643295518,31.15490997544671,30632200
2014-01-03,30.787885665893555,31.0464683501691,30.52930298161801,31.02978528841242,31134800
2014-01-06,30.137256622314453,30.771196942587167,30.120573563627264,30.73783082521279,43603700
2014-01-07,30.37081718444824,30.43754942821549,30.203989756998634,30.30408812264951,35802800
2014-01-08,29.82863044738769,30.145602258418137,29.678489254761374,30.028824007503943,59971700
2014-01-09,29.636777877807617,29.95374966604261,29.528342756596235,29.928726666065906,36516300
2014-01-10,30.062185287475582,30.15394052182963,29.82028570271824,29.945407055377053,40548800
2014-01-13,29.17800712585449,30.045507255107267,29.05288893423087,30.020484253176285,45901900
2014-01-14,29.845312118530277,29.92872742384544,28.886059972169917,28.96947209551654,41623300
2014-01-15,30.66275978088379,30.687785960819895,29.90369808349809,29.945407322735537,44812600
2014-01-16,30.77119445800781,30.86294968239465,30.28739852301517,30.60436706657428,38018700
2014-01-17,30.345800399780277,30.72116139293532,30.15394993260529,30.72116139293532,46267500
2014-01-21,30.170616149902344,30.71280435910664,30.07886411043848,30.71280435910664,31567300
2014-01-22,29.970436096191406,30.295747860336547,29.820291715513832,30.245698672787743,21904300
2014-01-23,30.0788631439209,30.13725224987067,29.628430170621854,30.103886137337195,43954000
2014-01-24,30.704469680786133,31.321726978376034,30.470910027510143,31.238314862042785,76395500
2014-01-27,30.05383682250977,30.771192328655832,30.012130773029376,30.754509272470155,44420800
2014-01-28,30.25403213500977,30.35412729617846,29.820282193988344,30.128910797073043,36205500
2014-01-29,30.57934188842773,30.76285232410023,29.945401664599945,30.012130707228746,52745900
2014-01-30,30.746166229248047,30.76284928374833,30.22066114937469,30.687777129480708,35036300
2014-01-31,31.563617706298828,31.60532375275289,30.4959276436313,30.821239260727356,93162300
2014-02-03,30.42919540405273,31.68873900713572,30.38748935762564,31.480205593032863,64063100
2014-02-04,30.32077980041504,31.02145272278298,30.23736764521614,30.837945344951446,54697900
2014-02-05,29.878677368164062,30.42086569999022,29.861994307588198,30.27072133677585,55814400
2014-02-06,30.178955078125,30.237344177842072,29.77022819813822,29.861983406827125,35351800
2014-02-07,30.49593162536621,30.520954620112327,30.03715550856873,30.295738121493876,33260500
2014-02-10,30.69613075256348,30.69613075256348,30.27072381001101,30.55432949903556,26767000
2014-02-11,31.004762649536133,31.079834845039787,30.746183117666128,30.762866181330164,32141400
2014-02-12,31.25499153137207,31.363426624041224,31.11318714423665,31.15489319387614,27051800
2014-02-13,31.37176513671875,31.580298536264117,31.13820874745744,31.13820874745744,37635500
2014-02-14,31.38011741638184,31.51357871731079,31.138220996051388,31.18826699516949,31407500
2014-02-18,31.44734001159668,31.749880421860603,31.438937536124065,31.623824054802707,32834000
2014-02-19,31.52298355102539,31.724678280459283,31.270867543604755,31.27927322715519,29750400
2014-02-20,31.72467041015625,31.825516146940757,31.430535675439717,31.57340020206541,27526100
2014-02-21,31.917966842651367,32.22890980689709,31.81712108237714,31.884350520616987,38021300
2014-02-24,31.67424774169922,31.917961224809385,31.548191365000697,31.67424774169922,32085100
2014-02-25,31.548208236694336,31.80872681135791,31.38853225265659,31.607035218446114,30736500
2014-02-26,31.48936462402344,31.716269950583072,31.25405361546435,31.581807891047184,41041800
2014-02-27,31.817115783691406,31.842326418104264,31.28767002022274,31.47255655479271,33903400
2014-02-28,32.19529724121094,32.32135364225197,31.78350530382068,31.917967388428504,41215000
2014-03-03,31.749895095825195,32.04403316655936,31.50618472454551,31.867549041787026,29717500
2014-03-04,32.279335021972656,32.338161983952425,31.99360268985848,32.102854136033336,26802400
2014-03-05,32.027217864990234,32.16167994552982,31.875947623654582,32.14487178473376,20520100
2014-03-06,32.06084442138672,32.1364795661996,31.842341467114,32.0524387353909,23582200
2014-03-07,31.850738525390625,32.23731662490478,31.67425443141327,32.170083978469776,26591600
2014-03-10,31.783506393432617,31.9431791225568,31.699468789857587,31.92637416650506,19006600
2014-03-11,31.951589584350582,32.12807050174599,31.69947353009579,31.825529954308408,25216400
2014-03-12,32.16168212890625,32.296144218574135,31.7582958599026,31.76669833795661,30494100
