Date,Close,High,Low,Open,Volume
2014-01-02,27.723312377929688,27.8386267738249,27.60226899382416,27.781591260316947,72783144
2014-01-03,27.521076202392575,27.81820340065652,27.519333587679235,27.77013532901021,66601332
2014-01-06,27.827917098999023,27.86627170747427,27.55694050878705,27.720573550369565,70701228
2014-01-07,28.36439323425293,28.385065429575132,27.923557245302,28.019196046470345,102001896
2014-01-08,28.423416137695312,28.57509384164949,28.225663552568008,28.542217652335168,89610300
2014-01-09,28.149702072143555,28.497887115297974,28.033142410789896,28.47846018869352,83296620
2014-01-10,28.148208618164062,28.36987186672484,27.95070279311756,28.36987186672484,85654260
2014-01-13,27.96888732910156,28.56488435967857,27.824181965367405,28.055807359273714,96659244
2014-01-14,28.62689971923828,28.66675016618684,28.096153953309845,28.341725949687085,99204696
2014-01-15,28.60747337341309,28.766374020338912,28.48717790707371,28.71631276143023,77929992
2014-01-16,28.7967586517334,28.839346407822397,28.59203180054366,28.61942767733779,67288644
2014-01-17,28.655044555664062,28.906594223123545,28.497391071664683,28.81244936587981,107943948
2014-01-21,28.983055114746094,28.990526717493942,28.674221274742887,28.91406427880409,79116804
2014-01-22,29.015932083129883,29.08741155696303,28.862511752372512,29.05553195840895,62793144
2014-01-23,28.893394470214844,28.952918619429997,28.750682299471624,28.890903935923607,77886036
2014-01-24,27.99005699157715,28.730262041493532,27.96938479666929,28.66700018956524,155544300
2014-01-27,27.42717933654785,28.05655366813626,26.954963031664853,28.04659153111307,173969856
2014-01-28,27.96963119506836,28.037874110263893,27.64410964217613,27.6535744314714,88319592
2014-01-29,27.56889533996582,27.93824992823706,27.38210147133452,27.87274811698331,95100804
2014-01-30,28.27796745300293,28.703860217150435,28.07523378039848,28.517315017846023,203452344
2014-01-31,29.413179397583008,29.551905184900377,28.66998465595178,29.17358318215302,222429348
2014-02-03,28.22915267944336,29.4318605437038,28.193785953506563,29.36909794053444,182581236
2014-02-04,28.34695816040039,28.766374014664592,28.3183170154639,28.3427231130546,112363524
2014-02-05,28.47248268127441,28.661021061941774,28.094411224845302,28.476966402291485,95684220
2014-02-06,28.88990592956543,28.89488699790428,28.58082152742937,28.669985308276992,77786136
2014-02-07,29.32526206970215,29.336718147428737,28.904849643822235,29.08093534821264,105342552
2014-02-10,29.212940216064453,29.44879876384159,29.11555690223887,29.184794519214645,77730192
2014-02-11,29.642562866210938,29.68465327231673,29.19500325639831,29.39325508668185,81949968
2014-02-12,29.55564308166504,29.638081285260856,29.423392294009226,29.6131759423674,68911020
2014-02-13,29.88465118408203,29.88465118408203,29.38055338628613,29.40770058915965,73382544
2014-02-14,29.956876754760746,29.99647852721137,29.707817635268857,29.77780316622033,87380532
2014-02-18,30.158117294311523,30.20768120509105,29.887140706802267,29.92225875925042,84271644
2014-02-19,29.94542121887207,30.11677453400361,29.824875182947952,30.019142552527946,84059856
2014-02-20,29.989503860473636,30.058741470891743,29.892619801677792,29.96534453964808,67963968
2014-02-21,29.98153305053711,30.132962086709927,29.957872975487494,30.08165556324707,74417508
2014-02-24,30.198715209960938,30.389244878693404,30.01416130487468,30.020636314340123,66905028
2014-02-25,30.3852596282959,30.497335566172158,30.1466599965234,30.2841405223402,57490452
2014-02-26,30.389493942260746,30.606424795729776,30.229847276169288,30.484884063873583,79208712
2014-02-27,30.365583419799805,30.490611272043907,30.310789769929983,30.34515990069537,50349600
2014-02-28,30.27692031860352,30.489616122437702,30.04205648173698,30.393728654329887,92451456
2014-03-03,29.954139709472656,30.082406028986213,29.69138073437917,30.05525882408221,84107808
2014-03-04,30.25848960876465,30.285636813452054,30.123750178744903,30.26073146938529,58649292
2014-03-05,30.3419246673584,30.46197336229005,30.171319262505737,30.261976993606535,49362588
2014-03-06,30.375545501708984,30.5384306119084,30.350389588084656,30.442043902718176,50673276
2014-03-07,30.25550079345703,30.55935357479095,30.17206599513401,30.554621179909617,60543396
2014-03-10,30.17530632019043,30.3264848006235,29.98900788663716,30.277917479906773,48535416
2014-03-11,29.886890411376957,30.243792311632536,29.803455618106597,30.23009437364789,68451480
2014-03-12,30.06895637512207,30.082654314291183,29.493379070049063,29.79748053304147,78493428
2014-03-13,29.614669799804688,30.148654017501386,29.507574927391627,30.08514349502901,93730176
2014-03-14,29.209697723388672,29.659749793846952,29.20297404017985,29.43858389690272,91664244
2014-03-17,29.69038391113281,29.81416650049704,29.341948298812824,29.37034266716809,86397516
2014-03-18,30.16758155822754,30.17430713972242,29.714292931311952,29.754392051689543,72527400
2014-03-19,29.86846160888672,30.18576365229581,29.74791747051909,30.18103125745863,64451484
2014-03-20,29.816408157348636,30.126487262203582,29.77157664291712,29.88589444204888,67320612
2014-03-21,29.46473503112793,30.126983627403128,29.4500404999894,30.044296754665364,128211660
2014-03-24,28.83934593200684,29.5110593343797,28.540973479170592,29.493376921122564,121362516
2014-03-25,28.85902404785156,29.135976393765542,28.56712659806718,29.04033760001489,96311592
2014-03-26,28.19278907775879,29.179065325802764,28.181084326004072,28.940963036255926,103096800
2014-03-27,27.7522029876709,28.192040440070286,27.44884756904137,28.16489323757588,152735112
2014-03-28,27.898399353027344,28.22317297418191,27.83912198354249,27.86975631244845,90265644
2014-03-31,27.7579288482666,28.26825105366656,27.71658446366783,28.153684587014137,77614308
2014-04-01,28.265514373779297,28.33051693545769,27.84485138643537,27.901387650619807,87152760
